n,win,mean,median,pf,t,avg_win,avg_loss,entry,exit,risk,window
381,0.32020997375328086,-0.010655311633994097,-0.01735161906900162,0.5819167850136387,-4.329147428812987,0.04631583021740709,-0.03749113906978925,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절5%+익절10%,train
381,0.25196850393700787,-0.013570142720933378,-0.01989812766963561,0.33030238650904176,-8.983708938315896,0.026562632771384796,-0.0270885513078195,h1_green(첫1h 양봉·상단마감→10:30),→14:30,트레일3%,train
381,0.2887139107611549,-0.013427391757311787,-0.0186510189500757,0.43264240112575497,-5.4730261954742225,0.035464688928647875,-0.03327288576268286,h1_green(첫1h 양봉·상단마감→10:30),→14:30,트레일5%,train
381,0.24934383202099739,-0.016281506092894065,-0.03596999999999994,0.3075729696950063,-10.118616108217163,0.029004814964929394,-0.03132416518552773,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+트레일5%,train
381,0.3937007874015748,-0.0057217756968456,-0.010810774183958035,0.795259553151991,-1.2878238880129376,0.056450760018657946,-0.04609355213548426,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절없음,train
381,0.1837270341207349,-0.012638195057943613,-0.02598000000000011,0.4407434090562351,-5.3811661178274806,0.054210910946516346,-0.027684617631294726,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절2%,train
381,0.24146981627296588,-0.013554763684183114,-0.03597000000000005,0.47912381340281723,-5.196206648875602,0.05163478257505708,-0.03430714519231494,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%,train
381,0.33070866141732286,-0.011883253767457308,-0.02263539476268128,0.5802766240703112,-3.8714423591778844,0.04967772746425838,-0.042301620964305064,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절5%,train
381,0.33858267716535434,-0.01106931389367824,-0.03596999999999994,0.513419400337379,-6.169524864833092,0.034496374514130235,-0.034394606769104004,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+익절5%,train
381,0.28608923884514437,-0.009816487241644427,-0.03597000000000005,0.5968974590182324,-4.335478379716527,0.05080878136012791,-0.03411117208573701,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+익절10%,train
381,0.3648293963254593,-0.00843077991476264,-0.0170086113829595,0.6816155479427903,-3.168011628841323,0.049472694505137756,-0.04168938712288725,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절5%+익절10%,train
381,0.27296587926509186,-0.01282331113786379,-0.020761357637267604,0.3725643521557125,-8.073935918805272,0.027894843224112415,-0.028110993641999253,h1_green(첫1h 양봉·상단마감→10:30),→종가,트레일3%,train
381,0.3333333333333333,-0.011337308278462636,-0.017795216577001668,0.5220511858504578,-4.382999838279039,0.037150349928089486,-0.035581137381738695,h1_green(첫1h 양봉·상단마감→10:30),→종가,트레일5%,train
381,0.27296587926509186,-0.014992577546521288,-0.03596999999999994,0.37152134441561324,-8.42595365649332,0.03246842163578794,-0.03281186965829082,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+트레일5%,train
400,0.3025,-0.019699360007115297,-0.017765730088198036,0.40792188393407114,-5.001008138846154,0.04486676256346764,-0.047701155100450546,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절없음,test
400,0.185,-0.014488925038237186,-0.02941763665885638,0.3371954665001762,-6.679712016850092,0.03984379471582271,-0.02682211909283973,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절2%,test
400,0.2375,-0.015141221375053342,-0.03596999999999994,0.3784878391515217,-6.383773112706582,0.0388239388846998,-0.03195004178382891,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%,test
400,0.2675,-0.017932853745303522,-0.022229990498897064,0.3587705785208363,-6.909799474316017,0.03750843985340286,-0.03817933297759562,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절5%,test
400,0.275,-0.014203901419397784,-0.03072436006390227,0.3793563843400538,-8.571347964241953,0.03157039827118962,-0.031566566819275756,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+익절5%,test
400,0.2475,-0.014323175369481014,-0.03596999999999994,0.39729267937899937,-7.660458341052772,0.03814768626520713,-0.03158103351510934,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+익절10%,test
400,0.28,-0.01631698246106171,-0.020663457442035956,0.39988942787356235,-7.447296036650001,0.038832062694809544,-0.03776383335501164,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절5%+익절10%,test
400,0.23,-0.014200394794465615,-0.024157098993663247,0.34411013265518503,-7.137387854873111,0.03239210130532893,-0.028117633889209435,h1_green(첫1h 양봉·상단마감→10:30),→12:30,트레일3%,test
400,0.2575,-0.016533470488810577,-0.020195622989379377,0.35595336446276876,-7.239907796832442,0.03548645180201947,-0.034574049599771846,h1_green(첫1h 양봉·상단마감→10:30),→12:30,트레일5%,test
400,0.23,-0.015916354567144714,-0.029460323068198565,0.32815416689105886,-7.8665827107925255,0.033800573153844944,-0.030766865444842924,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+트레일5%,test
400,0.3375,-0.013350626559103084,-0.01649936962161835,0.5925266058349623,-2.9952111366553136,0.05752233009467005,-0.049455717684610156,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절없음,test
400,0.165,-0.015018355214472949,-0.029899999999999923,0.35374906796878564,-7.289704960854116,0.04982330693356035,-0.027831378273665153,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절2%,test
400,0.21,-0.015980290453029112,-0.03597000000000005,0.40402342975514083,-6.75363815083721,0.051587292902051614,-0.03394129362336703,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%,test
