n,win,mean,median,pf,t,avg_win,avg_loss,entry,exit,risk,window
2432,0.37582236842105265,-0.009419753037842031,-0.01705842293144277,0.7504718981576076,-3.19232959910513,0.07538273031124755,-0.06048000981061401,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절없음,train
2432,0.16488486842105263,-0.009356503051337697,-0.02598,0.590895694007063,-3.8282109496307446,0.08196143170662173,-0.02738628731423368,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절2%,train
2432,0.2216282894736842,-0.010301649729680975,-0.03597000000000005,0.6240405219858043,-4.097146060026434,0.07715309244271597,-0.03520292074443108,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%,train
2432,0.29317434210526316,-0.011531390890942298,-0.04852563252367225,0.6510349771518937,-4.368272181159313,0.07338007602834533,-0.046750632260024357,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절5%,train
2432,0.3079769736842105,-0.013091995014797433,-0.03597000000000005,0.4687825938752338,-18.340975086571326,0.03751342911912169,-0.035613363212245695,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%+익절5%,train
2432,0.2504111842105263,-0.011539985835132174,-0.03597000000000005,0.562833227480479,-12.585914150651194,0.0593313372563152,-0.03521559513995469,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%+익절10%,train
2432,0.328125,-0.012235257103662897,-0.03613752739202752,0.6103915208281965,-10.874158371795593,0.05841896670639992,-0.04674080826671684,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절5%+익절10%,train
2432,0.2713815789473684,-0.009094881084636885,-0.03318593997660651,0.603341878521126,-7.042608532735284,0.050975768339443714,-0.03146882500105516,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,트레일3%,train
2432,0.3125,-0.010250214769299434,-0.026269588086599512,0.638202796465198,-6.99210616616198,0.0578597350446929,-0.04120928286656868,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,트레일5%,train
2432,0.24259868421052633,-0.01147555104709595,-0.03597000000000005,0.5586320238382149,-8.84459806582818,0.05987011839951346,-0.034327855592969754,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%+트레일5%,train
1938,0.34004127966976266,-0.0157542550632695,-0.015384395770040468,0.5160536969571147,-8.51891891903445,0.04940420870299627,-0.04932691153079814,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절없음,test
1938,0.19091847265221878,-0.013404935035782857,-0.02598000000000011,0.3865883659373392,-14.524057066137686,0.04425002636361722,-0.02700974097824333,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절2%,test
1938,0.25386996904024767,-0.013158041872188244,-0.03596999999999994,0.4634856766452979,-11.7200272253299,0.04477493155582645,-0.03286967598462478,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%,test
1938,0.3028895768833849,-0.014795225363576645,-0.022347825700148812,0.4743847940458982,-11.507079629232363,0.04408593897513539,-0.04037867722651074,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절5%,test
1938,0.2951496388028896,-0.013926557250964741,-0.03596999999999994,0.40892594570455787,-16.479256960509325,0.032644068722289095,-0.03342758071853515,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%+익절5%,test
1938,0.26212590299277605,-0.013222421260080537,-0.03596999999999994,0.45627115749811653,-13.738954031089616,0.04232935931491936,-0.032956899953856714,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%+익절10%,test
1938,0.31475748194014447,-0.014256909154428657,-0.021177266976477035,0.48658408389432767,-12.615025153721449,0.04292772678260762,-0.04052394825201309,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절5%+익절10%,test
1938,0.26212590299277605,-0.012705228636623737,-0.03466216203542571,0.45500112125675385,-11.756191658986253,0.040465918576962925,-0.03159399981459717,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,트레일3%,test
1938,0.2982456140350877,-0.013765244264452033,-0.021096033769760932,0.4878160969060393,-10.420289182085025,0.04395821596160602,-0.03829771486052671,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,트레일5%,test
1938,0.24819401444788441,-0.01413283728998428,-0.03596999999999994,0.4284735055790687,-12.456653636155927,0.04268995137721974,-0.03289176752260277,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%+트레일5%,test
1938,0.35810113519091846,-0.014207781606574162,-0.01658740155476812,0.6134406461948041,-6.738080395909296,0.06296177124139403,-0.05725896301854356,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절없음,test
1938,0.16666666666666666,-0.013863932622994169,-0.02598000000000011,0.398008632587789,-13.809576180670023,0.05499711621401452,-0.027636142390395906,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절2%,test
1938,0.22445820433436534,-0.014237646150381105,-0.03597000000000005,0.4687488148034008,-12.037270645726235,0.0559684115949792,-0.03455676465951732,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%,test
1938,0.2915376676986584,-0.015269838430966812,-0.035002011678686655,0.5182098476320659,-10.42444651071482,0.056336194811117936,-0.04473626871631123,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절5%,test
1938,0.2837977296181631,-0.014508954730529627,-0.03597000000000005,0.4196919298720337,-16.56693202579822,0.03697423669485235,-0.0349093547910196,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%+익절5%,test
1938,0.24045407636738905,-0.013639859857806939,-0.03597000000000005,0.4815203107617146,-13.171889966376662,0.05268180259954466,-0.034635712239006564,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%+익절10%,test
1938,0.31217750257997934,-0.014554984293300783,-0.03062496933584696,0.5271347490333329,-11.724061766056424,0.05197498644183385,-0.044750507395143586,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절5%+익절10%,test
1938,0.24406604747162022,-0.012708490159516517,-0.03552707776599478,0.46539360313684985,-11.343377580074772,0.04532865653750753,-0.031446763461695615,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,트레일3%,test
1938,0.2853457172342621,-0.013966473151676703,-0.026027411369236805,0.5109512998812816,-10.059880291738146,0.05113788847723051,-0.03996121104394074,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,트레일5%,test
1938,0.22703818369453044,-0.014683306461377213,-0.03597000000000005,0.4407963074978846,-12.35218994888093,0.050979183669042194,-0.033970019183262756,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%+트레일5%,test
1938,0.3802889576883385,-0.01176656867954493,-0.015393483093385226,0.7062664415692244,-4.509218883954027,0.07439626341607931,-0.06464084616037345,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절없음,test
1938,0.15273477812177502,-0.014057518325049487,-0.02598000000000011,0.41059684132072866,-13.62940559667853,0.06411709911210917,-0.028149897595085398,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절2%,test
1938,0.21620227038183695,-0.013764912198499062,-0.03597000000000005,0.5096812995982042,-9.801971024029793,0.06618101712671938,-0.03581714681816103,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%,test
1938,0.2889576883384933,-0.014489348897710542,-0.051845381017524055,0.5667960884738577,-8.655195391908295,0.06560683559791092,-0.04703932227764379,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절5%,test
1938,0.2936016511867905,-0.014418776338973172,-0.03597000000000005,0.4382104541393623,-16.065271131407705,0.038307075026122,-0.03633331938261025,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%+익절5%,test
1938,0.23787409700722395,-0.01377755022464604,-0.03597000000000005,0.4969493040475589,-12.870109677003882,0.057217013123807905,-0.03593631373421765,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%+익절10%,test
1938,0.3188854489164087,-0.01402945257146027,-0.04040060514504095,0.5643315412757354,-10.750913168826656,0.056988106577743024,-0.04727858253676907,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절5%+익절10%,test
1938,0.24819401444788441,-0.012851882540995866,-0.03596999999999983,0.46196191365667255,-11.518454545597088,0.04445991175853929,-0.03177224840103458,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,트레일3%,test
1938,0.2961816305469556,-0.013690537220212936,-0.028531173852958,0.5299264677651404,-9.683750197058488,0.052108933338135835,-0.041380343745500474,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,트레일5%,test
1938,0.23168214654282765,-0.014764951793254977,-0.03597000000000005,0.45044816386013536,-12.202237544508518,0.05223668673985322,-0.03496893816086114,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절3%+트레일5%,test
2619,0.3726613211149294,-0.0070544442191398824,-0.009788290415715602,0.6970482671384282,-5.348499347891069,0.043554987700118425,-0.0371182333568125,orb60(2h째 첫1h 고가 돌파),→12:30,손절없음,train
2619,0.15273004963726614,-0.0244884370603481,-0.02598000000000011,0.15120532516503296,-32.47887485879537,0.028562815535010513,-0.03405152901084087,orb60(2h째 첫1h 고가 돌파),→12:30,손절2%,train
2619,0.21420389461626574,-0.02201136314089069,-0.03596999999999994,0.24136251549327312,-25.305173865806513,0.03269302464652138,-0.03692349217331935,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%,train
2619,0.29782359679266895,-0.01695579386545285,-0.016959318629987227,0.3915571187439777,-16.4106545723978,0.03663821726768465,-0.03968734834280318,orb60(2h째 첫1h 고가 돌파),→12:30,손절5%,train
2619,0.23062237495227186,-0.02282957691033581,-0.03596999999999994,0.20131281651586705,-33.9934142506135,0.024951182479460446,-0.03715194845943603,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%+익절5%,train
2619,0.21764032073310424,-0.022014107994194777,-0.03596999999999994,0.23809484398469347,-29.553125312016572,0.03160900415542903,-0.03693122557608134,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%+익절10%,train
2619,0.30469644902634596,-0.016726915152239213,-0.01653532595221396,0.3940078742984801,-18.672701363073326,0.035693273633500375,-0.03969853000727501,orb60(2h째 첫1h 고가 돌파),→12:30,손절5%+익절10%,train
2619,0.21076746849942726,-0.021500457624350527,-0.03291124359470753,0.2371534778670954,-22.215590690139013,0.031712936051155875,-0.035711291349014074,orb60(2h째 첫1h 고가 돌파),→12:30,트레일3%,train
2619,0.29591447117220315,-0.015717053313105564,-0.016853164810914475,0.4151308991045437,-13.573488956683715,0.03769912796533743,-0.03816691258143166,orb60(2h째 첫1h 고가 돌파),→12:30,트레일5%,train
2619,0.21076746849942726,-0.02219891589377992,-0.03596999999999994,0.23676802805211994,-23.03711884146885,0.03267342702393229,-0.03685277815337215,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%+트레일5%,train
2619,0.3898434516991218,-0.006244370091868678,-0.01030213254088885,0.7758841129666951,-3.3534469211219013,0.05545268851474294,-0.04566408025291403,orb60(2h째 첫1h 고가 돌파),→14:30,손절없음,train
2619,0.14012982054219167,-0.024738523260549476,-0.026492880070864696,0.1735640385231435,-31.38084568849587,0.03707607444813224,-0.03481221658163571,orb60(2h째 첫1h 고가 돌파),→14:30,손절2%,train
2619,0.21076746849942726,-0.02248518274027403,-0.03597000000000005,0.2689255032882678,-24.48042143195979,0.039243090173013,-0.038969946479090876,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%,train
2619,0.29667812142038946,-0.01722640635954329,-0.022372781713529407,0.43922049105830024,-14.523488056419891,0.045477818544467835,-0.043676559861398144,orb60(2h째 첫1h 고가 돌파),→14:30,손절5%,train
2619,0.24436807941962582,-0.02255085551988106,-0.03597000000000005,0.2423273442068025,-31.743549615862108,0.029514766766935624,-0.03938865150955396,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%+익절5%,train
2619,0.21993127147766323,-0.022171905659778193,-0.03597000000000005,0.2721391982208133,-27.968838121987293,0.0376928352669808,-0.03905007050256487,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%+익절10%,train
2619,0.3142420771286751,-0.01658821019699737,-0.021032428679997436,0.4467042479845713,-16.939242166381984,0.04261847835587704,-0.04371911480669427,orb60(2h째 첫1h 고가 돌파),→14:30,손절5%+익절10%,train
2619,0.2103856433753341,-0.02149512867944261,-0.0348598700659578,0.25538547329784944,-21.975585997314628,0.0350419797735087,-0.036558932720823736,orb60(2h째 첫1h 고가 돌파),→14:30,트레일3%,train
2619,0.2997327224131348,-0.015433776684060933,-0.020695258392526058,0.45614103111440085,-12.642735624615574,0.043186787395799696,-0.04052491234528808,orb60(2h째 첫1h 고가 돌파),→14:30,트레일5%,train
2619,0.21344024436807943,-0.022529469368011833,-0.03597000000000005,0.25977409370877763,-23.00596369268301,0.03704300510659138,-0.03869500977155708,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%+트레일5%,train
2619,0.37724322260404736,-0.007845034468220664,-0.01307218677420052,0.7577171119828161,-3.0607706630775655,0.06503659016843048,-0.05199405049581805,orb60(2h째 첫1h 고가 돌파),→종가,손절없음,train
2619,0.12752959144711723,-0.025377969806904845,-0.028004662878355898,0.16875834618780358,-30.331538909267103,0.04040023310181295,-0.03499281434585966,orb60(2h째 첫1h 고가 돌파),→종가,손절2%,train
2619,0.19663993890798015,-0.023234295112372634,-0.03597000000000005,0.27246318333172775,-23.4329083350788,0.04424972964277766,-0.039752485582383285,orb60(2h째 첫1h 고가 돌파),→종가,손절3%,train
2619,0.2833142420771287,-0.018920378822725223,-0.03122508791175071,0.43058022352266084,-14.689672560156833,0.050499020339946146,-0.04636267726635982,orb60(2h째 첫1h 고가 돌파),→종가,손절5%,train
2619,0.2420771286750668,-0.022727382973592166,-0.03597000000000005,0.2556284244907006,-31.28083718453712,0.03224148474945852,-0.04028419009521138,orb60(2h째 첫1h 고가 돌파),→종가,손절3%+익절5%,train
2619,0.2080946926307751,-0.022716950161522868,-0.03597000000000005,0.28020442457681183,-27.94640334595249,0.04249666382970667,-0.03985360378988358,orb60(2h째 첫1h 고가 돌파),→종가,손절3%+익절10%,train
2619,0.30469644902634596,-0.017636041741463073,-0.02758547266287192,0.45279604861548556,-17.234954802676913,0.047894663752609444,-0.04635295716390671,orb60(2h째 첫1h 고가 돌파),→종가,손절5%+익절10%,train
2619,0.21191294387170675,-0.021520379212195663,-0.035121769050447275,0.2603133595368473,-21.847114888422848,0.03573889472793502,-0.03691713165249243,orb60(2h째 첫1h 고가 돌파),→종가,트레일3%,train
2619,0.293241695303551,-0.015763022389869402,-0.022966838194202085,0.46295798592152604,-12.729358364966945,0.04633904592801769,-0.04152984490101867,orb60(2h째 첫1h 고가 돌파),→종가,트레일5%,train
2619,0.20542191676212296,-0.02275471146885266,-0.03597000000000005,0.26922228035399265,-22.848421203747268,0.04080846473232549,-0.039187671005726205,orb60(2h째 첫1h 고가 돌파),→종가,손절3%+트레일5%,train
1898,0.3540569020021075,-0.009176663711333766,-0.01179137182265105,0.6516481256579401,-4.972521502466785,0.04848492751053039,-0.04078236460945181,orb60(2h째 첫1h 고가 돌파),→12:30,손절없음,test
1898,0.13435194942044257,-0.0261038310432028,-0.029899999999999923,0.14409439334733826,-31.31124120917262,0.032710071177152834,-0.03523197776638642,orb60(2h째 첫1h 고가 돌파),→12:30,손절2%,test
1898,0.21443624868282402,-0.021362385378685986,-0.03597000000000005,0.28121713825424016,-18.73657437967642,0.038975851801915186,-0.03783298399203587,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%,test
1898,0.28609062170706007,-0.017450004073695128,-0.019272388980023866,0.3963879635963521,-13.271763448365942,0.04005479178073217,-0.04049436137919625,orb60(2h째 첫1h 고가 돌파),→12:30,손절5%,test
1898,0.2339304531085353,-0.022550217429379477,-0.03597000000000005,0.23086329201664543,-23.944838328690302,0.028934455685125343,-0.03827180949460653,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%+익절5%,test
1898,0.21865121180189673,-0.021928669650070877,-0.03597000000000005,0.25922770617996,-21.749302191376092,0.035095956474105135,-0.03788633643465148,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%+익절10%,test
1898,0.2934668071654373,-0.017878410466765016,-0.019037490441048795,0.3761255169361622,-15.622644373378709,0.03672869446482647,-0.04056010878659832,orb60(2h째 첫1h 고가 돌파),→12:30,손절5%+익절10%,test
1898,0.21180189673340358,-0.021959391205470375,-0.03596999999999994,0.24830014814450582,-20.37695734547955,0.03424703398461592,-0.03706298941831442,orb60(2h째 첫1h 고가 돌파),→12:30,트레일3%,test
1898,0.2834562697576396,-0.01731003337498621,-0.0193801403468099,0.38744604610196126,-13.213766848152938,0.0386259099287738,-0.03943763447603245,orb60(2h째 첫1h 고가 돌파),→12:30,트레일5%,test
1898,0.21285563751317177,-0.02186866566211403,-0.03597000000000005,0.2658400968922929,-18.793516047618237,0.03720205693773728,-0.037842274718566465,orb60(2h째 첫1h 고가 돌파),→12:30,손절3%+트레일5%,test
1898,0.3656480505795574,-0.008405589015526979,-0.013087431706291005,0.7259076701950655,-3.8928918878682692,0.060882067500243685,-0.04834382292079678,orb60(2h째 첫1h 고가 돌파),→14:30,손절없음,test
1898,0.12118018967334036,-0.02601765768263236,-0.029899999999999923,0.1716196205131586,-28.03629047492091,0.0444809138160579,-0.035738683728614835,orb60(2h째 첫1h 고가 돌파),→14:30,손절2%,test
1898,0.20495258166491043,-0.021999167685681154,-0.03597000000000005,0.3057104094863826,-18.222566129602026,0.047263124590829805,-0.03985405946537815,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%,test
1898,0.2755532139093783,-0.01907077834952746,-0.028949665340048,0.4182898864928309,-13.380215247660228,0.049766109135159574,-0.045253827189157506,orb60(2h째 첫1h 고가 돌파),→14:30,손절5%,test
1898,0.23814541622760801,-0.02304891541389035,-0.03597000000000005,0.2500708575993407,-23.794321105296753,0.03227387556329989,-0.040342069993205686,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%+익절5%,test
1898,0.21285563751317177,-0.02251121042778982,-0.03597000000000005,0.284508061998201,-21.17963231180812,0.04205363329614927,-0.039970512211237874,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%+익절10%,test
1898,0.2903055848261328,-0.019016005188218145,-0.027017688213848364,0.4091106671038531,-15.253761746809106,0.04535221991949479,-0.04534628880688914,orb60(2h째 첫1h 고가 돌파),→14:30,손절5%+익절10%,test
1898,0.19915700737618547,-0.022077835808198863,-0.03596999999999994,0.26201881631446644,-19.648035551095287,0.039359366438999545,-0.03735629794598899,orb60(2h째 첫1h 고가 돌파),→14:30,트레일3%,test
1898,0.27766069546891464,-0.01753777250699301,-0.02467291665305887,0.4205921902258438,-12.64717082657428,0.04584974078183773,-0.04190335930729482,orb60(2h째 첫1h 고가 돌파),→14:30,트레일5%,test
1898,0.2054794520547945,-0.022467372441407278,-0.03597000000000005,0.28495568462773574,-18.458766236240347,0.043574082626575285,-0.039547059096920016,orb60(2h째 첫1h 고가 돌파),→14:30,손절3%+트레일5%,test
1898,0.3851422550052687,-0.005749294321218215,-0.01347012877279202,0.8312413900643039,-1.65547369409639,0.07352831159057123,-0.05540818885550963,orb60(2h째 첫1h 고가 돌파),→종가,손절없음,test
1898,0.11854583772391991,-0.02631881879979219,-0.029899999999999923,0.17604147151686927,-27.979594084111138,0.04743399689842377,-0.036237756954065115,orb60(2h째 첫1h 고가 돌파),→종가,손절2%,test
1898,0.19863013698630136,-0.02217340211208264,-0.03597000000000005,0.32807308705916494,-15.623298826513397,0.054504926664635224,-0.04117914172340588,orb60(2h째 첫1h 고가 돌파),→종가,손절3%,test
1898,0.28240252897787144,-0.018415534907743485,-0.034958099724056994,0.46668480812074786,-11.129072573713042,0.057063113629537726,-0.04811932023519042,orb60(2h째 첫1h 고가 돌파),→종가,손절5%,test
1898,0.24130663856691253,-0.02319947309876048,-0.03597000000000005,0.2672868378298757,-23.446490897691866,0.03507134579734803,-0.04173283077543943,orb60(2h째 첫1h 고가 돌파),→종가,손절3%+익절5%,test
1898,0.20969441517386722,-0.022725552713810646,-0.03597000000000005,0.3044819100957335,-20.745883516348,0.04744392993505258,-0.04134385544330901,orb60(2h째 첫1h 고가 돌파),→종가,손절3%+익절10%,test
1898,0.3018967334035827,-0.018560753963840392,-0.0318544724323958,0.4494919079829273,-14.179863167465932,0.0501990352345059,-0.048296119405842226,orb60(2h째 첫1h 고가 돌파),→종가,손절5%+익절10%,test
1898,0.20126448893572182,-0.02215287992589778,-0.03596999999999994,0.26652776089825125,-19.707812618572362,0.039996483381511926,-0.03781320761945352,orb60(2h째 첫1h 고가 돌파),→종가,트레일3%,test
1898,0.2813487881981033,-0.01754958923878896,-0.027469889793693077,0.4368333139435143,-12.456181571725025,0.04838388106672345,-0.043362252833469034,orb60(2h째 첫1h 고가 돌파),→종가,트레일5%,test
1898,0.20389884088514226,-0.022741822248289478,-0.03597000000000005,0.2963275119246321,-18.483109787235815,0.046969064132411226,-0.04059629811151328,orb60(2h째 첫1h 고가 돌파),→종가,손절3%+트레일5%,test
1938,0.29050567595459237,-0.010833609344532388,-0.010887488474958792,0.40249158446420086,-12.553028391725768,0.025120676269702834,-0.025555255017851972,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절없음,train
1938,0.2260061919504644,-0.010947923407622389,-0.0167049754463463,0.31199701871815916,-20.601359200216677,0.021967039786041555,-0.02055909266017226,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절2%,train
1938,0.2585139318885449,-0.011083921585699737,-0.013235767821041963,0.34806563874182894,-17.792382179103214,0.022891105726988617,-0.02292907724586457,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절3%,train
1938,0.2786377708978328,-0.01151705790464423,-0.01175177056364007,0.36115342679982354,-16.305441266841964,0.023366665076984587,-0.02499145733960815,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절5%,train
1938,0.26367389060887514,-0.01155643387013676,-0.013122085583109008,0.3181924973635954,-21.056527361284495,0.020454311725992498,-0.02301928670799384,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절3%+익절5%,train
1938,0.2590299277605779,-0.010926631723126237,-0.013235767821041963,0.35720231167710437,-17.77352798578243,0.02344100976383089,-0.022940946504778376,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절3%+익절10%,train
1938,0.27915376676986586,-0.011374596723726744,-0.01175177056364007,0.3689493997040872,-16.344607081384765,0.023822928075312628,-0.025005134244328243,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절5%+익절10%,train
1938,0.2585139318885449,-0.011083921585699737,-0.013235767821041963,0.34806563874182894,-17.792382179103214,0.022891105726988617,-0.02292907724586457,h1_pull(둘째1h 눌림 유지→11:30),→12:30,트레일3%,train
1938,0.2786377708978328,-0.01151705790464423,-0.01175177056364007,0.36115342679982354,-16.305441266841964,0.023366665076984587,-0.02499145733960815,h1_pull(둘째1h 눌림 유지→11:30),→12:30,트레일5%,train
1938,0.2585139318885449,-0.011083921585699737,-0.013235767821041963,0.34806563874182894,-17.792382179103214,0.022891105726988617,-0.02292907724586457,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절3%+트레일5%,train
1938,0.3395252837977296,-0.013282882838641012,-0.01270385253640521,0.48221559004823544,-10.129089341680782,0.036434473496265614,-0.038840711329553954,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절없음,train
1938,0.23168214654282765,-0.010873046630682757,-0.02598,0.41757724044011246,-14.552828524452039,0.033647838005794226,-0.024298081688962248,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절2%,train
1938,0.2724458204334365,-0.011852718504142023,-0.022849619638503068,0.43989817167521106,-13.927315424585212,0.034168269748297835,-0.029086109849736523,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절3%,train
1938,0.3080495356037152,-0.012935385839023322,-0.015668655308969322,0.4553143695251532,-12.738254414754344,0.03510138619088965,-0.034320883901557284,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절5%,train
1938,0.29876160990712075,-0.012357858321997255,-0.02058560113521046,0.3962531506429356,-18.44934767059548,0.027147901940104864,-0.029189230795696387,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절3%+익절5%,train
1938,0.27657378740970073,-0.011835215729551514,-0.022275245375274696,0.4370846600491444,-15.186374531135005,0.03322673307308846,-0.02906289373113142,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절3%+익절10%,train
1938,0.31217750257997934,-0.012992896554499008,-0.015367937974629983,0.4489661040458512,-14.174382946505906,0.03391092358156606,-0.034280826923830866,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절5%+익절10%,train
1938,0.2807017543859649,-0.01158675258821976,-0.018642881815999265,0.4014817662184268,-16.034958856205954,0.027688858185904962,-0.026913820207390384,h1_pull(둘째1h 눌림 유지→11:30),→14:30,트레일3%,train
1938,0.3090815273477812,-0.013147667996443877,-0.015543281254885574,0.412844423702453,-15.05375754430223,0.02990948342462233,-0.03240923162692831,h1_pull(둘째1h 눌림 유지→11:30),→14:30,트레일5%,train
1938,0.27502579979360164,-0.012665956962742574,-0.02236971102412782,0.39734375472604894,-16.278820086112255,0.030364162123295946,-0.028989838438086724,h1_pull(둘째1h 눌림 유지→11:30),→14:30,손절3%+트레일5%,train
1938,0.36016511867905054,-0.01303189290097628,-0.013622971950344839,0.5604574861445513,-7.9522760726423245,0.04613681806657528,-0.046338151171420636,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절없음,train
1938,0.2218782249742002,-0.01041207286639184,-0.02598,0.47494927198115344,-11.810944034914261,0.042449099059390594,-0.025485218707297967,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절2%,train
1938,0.2693498452012384,-0.011270331342614688,-0.03596999999999994,0.5077434078425533,-11.057674755511263,0.043159132500805775,-0.03133543030184172,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절3%,train
1938,0.3157894736842105,-0.012796404450073736,-0.020018207597977507,0.5148790667163442,-10.718493534483986,0.04300763178906903,-0.03855211348352424,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절5%,train
1938,0.30856553147574817,-0.012557968998284845,-0.03596999999999983,0.4228118607500613,-17.644309739776688,0.029812730821310852,-0.03146668429091039,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절3%+익절5%,train
1938,0.2760577915376677,-0.011649995926467002,-0.03596999999999994,0.4861011811326064,-13.5229640660566,0.039918555828350244,-0.03131441159918776,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절3%+익절10%,train
1938,0.32456140350877194,-0.01306766653521055,-0.019262140980471406,0.49774007546641197,-12.777658819608217,0.03990021657437613,-0.038519766211245705,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절5%+익절10%,train
1938,0.2848297213622291,-0.011502479346363817,-0.021373212299860386,0.4260013727456504,-15.206859250759816,0.02997134976563596,-0.02802019483685723,h1_pull(둘째1h 눌림 유지→11:30),→종가,트레일3%,train
1938,0.31475748194014447,-0.01344477987616803,-0.018488151099856905,0.4370191103015847,-14.410923137642563,0.033157700877155825,-0.034851039860752026,h1_pull(둘째1h 눌림 유지→11:30),→종가,트레일5%,train
1938,0.27347781217750256,-0.012898516134982326,-0.03596999999999983,0.4238557924128816,-15.421144717851575,0.03469801073374027,-0.030814822413691823,h1_pull(둘째1h 눌림 유지→11:30),→종가,손절3%+트레일5%,train
1512,0.2751322751322751,-0.01197001393565527,-0.01143065186752373,0.39665956824465887,-8.58486973431514,0.02860280475847286,-0.0273699159217477,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절없음,test
1512,0.21957671957671956,-0.01066675262003905,-0.020073330932363295,0.36326241530956416,-9.155181820464,0.027714427461846783,-0.02146552532104421,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절2%,test
1512,0.24404761904761904,-0.011285059263263229,-0.014433665127882685,0.3701976593469064,-9.37644026653676,0.027180576712028486,-0.023703099223790478,h1_pull(둘째1h 눌림 유지→11:30),→12:30,손절3%,test
