train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,train_avg_hold_days,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe,test_avg_hold_days,model,kind,params,exclude_earnings,exit
694,0.3487031700288184,-0.6659271239466737,-0.7647531017687648,0.8234824392192838,-0.0196980308486311,-1.2637022390004258,0.7161383285302594,579,0.4058721934369603,0.1158599902195474,-0.3845189017137328,1.03152656096922,0.0033843635428733,0.4659386082090956,0.7236614853195165,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 1}"
689,0.3439767779390421,-0.3305451861455949,-0.7135155729942394,0.9471733848008206,-0.0107646570812998,-0.2013262882424323,1.637155297532656,563,0.369449378330373,-0.1262071379020265,-0.5298328326255539,0.9728693224774132,0.001571037788278,0.0584006794916077,1.6625222024866786,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 3}"
670,0.3447761194029851,-0.2928335911790235,-0.7097757751450982,0.955931948749505,-0.0117602546279314,-0.1465686842690366,2.2955223880597013,532,0.3345864661654135,-0.4002620391302233,-0.5822407934436766,0.9000757049209603,-0.0059608479097719,-0.5184561927355698,2.323308270676692,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 5}"
623,0.3547351524879615,0.2872566771908171,-0.5771871029517165,1.0369442020882842,3.4875870659837363e-06,0.5038097995795042,3.492776886035313,459,0.3398692810457516,-0.1552022196610545,-0.6032660266057561,0.971535381218342,0.0073409501499587,0.2736195290089935,3.446623093681917,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 10}"
686,0.3542274052478134,-0.3429707500250556,-0.683154888976099,0.9370155028827672,-0.0030270441159472,0.1276122723679136,0.9927113702623906,570,0.4087719298245614,0.0610053668323311,-0.4762916005115352,1.0142311130747836,0.0057946120597798,0.429872748862175,0.9964912280701754,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 1}"
658,0.3768996960486322,1.4757263722492389,-0.6556106368869491,1.1193849462815233,0.0257702043889731,0.821028231223629,2.966565349544073,526,0.3517110266159696,-0.7428458718810065,-0.7428458718810065,0.7672490039482567,-0.0225412683853462,-0.614436100714724,2.9771863117870723,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 3}"
573,0.3682373472949389,1.6599849697094258,-0.6516969613254111,1.1298012538740672,0.0409954046827608,0.8626187090385029,4.940663176265271,426,0.312206572769953,-0.7249152346524905,-0.7328207988805231,0.8015008355116096,-0.0223223401267279,-0.5178047556855679,4.936619718309859,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 5}"
399,0.3558897243107769,1.1081835295953502,-0.7431749674595606,1.136845552587676,0.0493309367339345,0.7898100414797299,9.862155388471178,241,0.2987551867219917,-0.4300652809652947,-0.866000739939973,0.9094595494488084,0.0041782638891224,0.4432096302157678,9.813278008298756,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 10}"
697,0.4591104734576757,-0.4985467539953168,-0.6183314706440285,0.8679918428337955,-0.0140146056866759,-1.081862281422801,0.6542324246771879,579,0.5250431778929189,-0.1359490798045656,-0.3113623579260121,0.9610543376080628,-0.0018649692182382,-0.1732529505806961,0.614853195164076,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": null, ""target_pct"": 0.15, ""max_hold_days"": 1}"
689,0.5544267053701016,0.1084806751908316,-0.5913296150463384,1.0192547395694795,-0.0049149912185834,0.3365070624552007,1.6879535558780845,568,0.5757042253521126,-0.2034186197287598,-0.330963348385489,0.951299323676659,-0.002156234103112,-0.2199188854793227,1.5862676056338028,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": null, ""target_pct"": 0.15, ""max_hold_days"": 3}"
