stop_pct,target_pct,max_hold_days,train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe
0.2,0.3,2,2018,0.3914767096134787,-0.82722453664101,-0.8321241226008191,0.7933236748232333,-0.009141993936277085,-2.3033678398938435,1182,0.40609137055837563,-0.7668869491771778,-0.7744119176366402,0.6447337396338136,-0.011946621873126312,-3.518050559903184
0.2,0.3,5,1021,0.41332027424094026,-0.5234346329644946,-0.6479239728289492,0.8838843920060874,-0.008100492779055985,-0.9408772662899632,547,0.40219378427787933,-0.5881716826257208,-0.6064416325101749,0.6753044578305454,-0.016362234541690737,-2.2994564857714117
0.2,0.3,10,582,0.41408934707903783,-0.4697080495491819,-0.6145371452430385,0.8492013092758939,-0.012760852594244067,-0.8649053664546426,304,0.4375,-0.1906497849734291,-0.3547554276937437,0.8678837541700571,-0.009366140783116353,-0.5142189217834625
,,2,1961,0.3957164711881693,-0.7180561269054535,-0.7260515228674251,0.8492363858311871,-0.006793318474366957,-1.14424753476469,1159,0.4072476272648835,-0.7589529940284653,-0.7769423317144886,0.6622912321043981,-0.011867920512063163,-3.1383248060691087
,,5,919,0.41566920565832427,-0.534921932376923,-0.6965529759686085,0.8637036828506507,-0.008924838960653693,-0.6578223420829373,500,0.386,-0.746904526390456,-0.7564722486891113,0.5541395519891209,-0.02829793865665168,-3.208501132782114
,,10,470,0.425531914893617,-0.6104238351702237,-0.719262113461931,0.7478977007155153,-0.01677483151461803,-1.2968459599665487,250,0.444,-0.017876945228836427,-0.34950944693345876,0.9876057150369314,-0.003627014738405323,0.17622998542651339
,0.1,2,2135,0.43934426229508194,-0.8786536822696593,-0.8807588667840417,0.7406371049859716,-0.009968290110219009,-3.1815485002532116,1249,0.45396317053642915,-0.7280774543556665,-0.728523478013704,0.6794786201366706,-0.010188817340504775,-3.477739436404799
,0.1,5,1142,0.521891418563923,-0.5685069352759562,-0.6007843697497643,0.8283438807535037,-0.007475688778699961,-1.3256606162784366,613,0.4910277324632953,-0.6057296512699486,-0.6309620861942907,0.6757804763447336,-0.014906401543322888,-2.6377266846389014
,0.1,10,669,0.5904334828101644,-0.39157340644138605,-0.5833883362687452,0.8493703363141192,-0.007270962054651327,-0.8535848116234672,369,0.5718157181571816,-0.27980448419062964,-0.4204855919592283,0.8140172777545058,-0.010874731066733067,-1.031137057558847
,0.3,2,1979,0.3976755937342092,-0.8245994403920627,-0.8295734691255993,0.797100440919532,-0.009202598351205026,-2.1868864788087903,1163,0.4067067927773001,-0.7432065171453234,-0.7572290188564766,0.6547708270319776,-0.011065702335317389,-2.9890377863199347
,0.3,5,956,0.42887029288702927,-0.5049760584281782,-0.6243496741373749,0.876662966521853,-0.006551193939106299,-0.8549741296989174,514,0.4046692607003891,-0.5261827299521866,-0.5493494291332874,0.7128572983942095,-0.015795443897550325,-1.820255046923216
,0.3,10,515,0.4601941747572815,-0.015945702708272336,-0.40850616156348607,0.9947499112573778,0.002429870015677745,0.11877495694709983,266,0.4473684210526316,-0.1394983661689918,-0.34636319210573807,0.8945484962803385,-0.010649704747762048,-0.26380851897172375
