symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
HON,2024-11-22,2024-11-25,217.59268820721135,220.37121273392754,43,72.39543529762342,0.007737460243884876,1,signal,-5.666457343866298
MMM,2024-11-22,2024-11-25,123.70471896395397,124.92719100184571,77,46.268704249248174,0.004857472439287799,1,signal,-6.85103229660767
BBY,2024-11-22,2024-11-25,78.98266400109415,83.80553881993458,121,534.3244217263311,0.055909791947846774,1,signal,-7.6602614228284835
MCD,2024-11-22,2024-11-26,275.0969968572101,282.66560739190095,34,209.9229368183139,0.02244373473576229,2,signal,-4.507349483024242
AMZN,2024-11-25,2024-11-26,199.47927877807615,201.69809390258789,48,58.361841254883615,0.0060952280370070505,1,signal,-8.789650282347708
GOOGL,2024-11-25,2024-11-27,165.09675416639757,167.6536980711783,58,100.05393090283346,0.010448829129905994,2,signal,-6.521680232942927
VTR,2024-11-26,2024-11-27,60.441243483161934,61.501554065967284,161,121.62802781813686,0.012498974961410012,1,signal,-9.865226946390337
BGC,2024-11-25,2024-11-29,9.571363107939165,9.80827642342603,1009,190.16039460837766,0.019690425964732864,3,signal,-5.848488921032896
GOOG,2024-11-25,2024-11-29,166.98929984999006,168.70920202895016,57,50.197387682976576,0.0052737266702349095,3,signal,-6.780071664936486
PPC,2024-11-26,2024-12-02,42.39934814019407,43.54176263838035,230,213.33919588516338,0.021876792024557647,3,signal,-3.9653439951025575
NVDA,2024-11-26,2024-12-02,137.4688471662492,138.32002120224251,71,11.480832420118741,0.001176280069305734,3,signal,-6.899215376284076
LMT,2024-11-26,2024-12-02,492.9474288945985,500.63369953883176,19,98.84403863984429,0.010553494182565366,3,signal,-9.863095181062661
ICUI,2024-11-27,2024-12-02,158.69853327941894,163.79604670715332,61,261.7678956438452,0.027040432504894952,2,signal,-1.7539688026849944
AVGO,2024-11-29,2024-12-03,157.29670342246789,161.81279273855137,61,226.81725011653685,0.023638865244964932,2,signal,-4.293253348207699
CHRW,2024-11-22,2024-12-04,104.38919041012436,102.98888687467772,91,-174.60613430793663,-0.018380722382463764,7,signal,-5.203681017560726
ADSK,2024-11-29,2024-12-05,289.31902877807613,302.2274687805176,33,377.1759340319844,0.03950508823016997,4,signal,-4.566169424878481
NTNX,2024-12-02,2024-12-05,64.34427877807616,68.05188274383545,152,513.2452614170857,0.05247729287013183,3,signal,-4.396053706901824
HQY,2024-12-02,2024-12-05,101.92181969451903,102.36753121948242,96,-6.241137822875306,-0.00063786000403517,3,signal,-4.745466222473681
THC,2024-11-21,2024-12-06,149.14899999999997,139.61025,63,-646.4208318749978,-0.06879461561927983,10,time,-1.0634039135789237
CTRE,2024-12-02,2024-12-06,27.548483326932374,27.372690700659412,356,-111.46201983773112,-0.011365255851883796,4,signal,-3.7762050784331365
LUMN,2024-12-02,2024-12-09,7.307300190925598,6.993,1344,-470.4684652455129,-0.047904278222703114,5,signal,-4.842375216917716
MLI,2024-11-26,2024-12-11,40.49580421445216,40.39024337990643,241,-74.17400480112133,-0.007600193637388848,10,signal,-3.635740396630297
BTU,2024-11-27,2024-12-12,23.5306285501395,21.525020581047553,414,-876.9542960548448,-0.09002084612428923,10,time,-6.684801227450748
GL,2024-12-05,2024-12-12,107.0345424790147,104.16224273589984,91,-309.42654525984585,-0.03176817153975144,5,signal,-1.1023657641906937
WLY,2024-12-06,2024-12-12,43.8753196514621,43.80643978633866,220,-63.37853801794769,-0.00656597526824728,4,signal,-0.37802524609345767
ODFL,2024-12-06,2024-12-12,202.65427658700477,201.9333304319561,47,-81.42351311201517,-0.008548623802924269,4,signal,-0.9876687012338579
CNR,2024-12-05,2024-12-13,124.0420041972984,115.85153711343874,78,-685.6356730966472,-0.07086471227242515,6,signal,-1.2056398878910812
OGE,2024-12-03,2024-12-16,40.349272633798584,39.417650615093606,242,-273.71151709218447,-0.028031219722156598,9,signal,-3.81139947676688
AFL,2024-12-04,2024-12-16,102.15249308091242,100.42763298287187,95,-211.97448925400116,-0.021842936436535596,8,signal,-1.811564995105016
RGA,2024-12-05,2024-12-16,217.66389157958503,205.6577841656117,44,-574.834110546798,-0.060021032926168845,7,signal,-0.9037619373829529
MCK,2024-12-12,2024-12-20,576.2239344112705,575.2610265103738,16,-61.46592485121404,-0.006666887773632435,6,signal,-0.13389104442897803
HLNE,2024-12-09,2024-12-23,176.99175169380055,145.74104695659244,54,-1731.106983627041,-0.1811244672536735,10,time,-0.4495363958222214
WCC,2024-12-16,2024-12-24,187.95258155389558,177.28251404068365,50,-579.1577626099191,-0.06162807212561165,6,signal,-0.10432161615668178
PRI,2024-12-11,2024-12-26,274.7513956937913,262.37522424262414,34,-466.44559203427946,-0.04993236873780232,10,signal,-0.07381177264603878
NSC,2024-12-12,2024-12-26,240.14531582840837,228.539834155094,39,-498.3105873826515,-0.05320609525193835,9,signal,-0.06574076688104924
GWW,2024-12-12,2024-12-26,1143.2636340741788,1072.3604625452185,8,-611.5378541640698,-0.06686317091893863,9,signal,-0.10383244252098223
NHI,2024-12-12,2024-12-26,67.06011606888028,63.41143145351216,141,-560.455751268548,-0.05927313755453912,9,signal,-0.11014170872282136
BOH,2024-12-13,2024-12-26,69.70908202086457,65.2216969694336,136,-656.1608318513142,-0.06921210061929436,8,signal,-0.10832966951531375
FAST,2024-12-16,2024-12-26,37.975126666457555,35.90708648552005,248,-558.6809370267281,-0.05932161158022532,7,signal,-0.08122743600007709
FNF,2024-12-20,2024-12-26,49.57966419753101,50.83907337287595,177,178.48013266114967,0.020338224305059726,3,signal,-0.0012730925672883586
GSHD,2024-12-23,2024-12-27,100.61277248936932,100.20374224542924,88,-80.17429470838275,-0.009055227365624377,3,signal,-0.008969703838417331
HLNE,2024-12-24,2024-12-27,146.57798066495718,148.71399216600867,60,83.8668941384442,0.009536095139481216,2,signal,-0.000523835817489271
PRVA,2024-12-26,2024-12-27,19.75973977088928,20.079900381088258,451,99.47324092838481,0.011162166727720461,1,signal,-7.135299930255613
SPNT,2024-12-26,2024-12-30,13.913899618148802,14.105879885673524,640,78.03572400970606,0.008763238352397156,2,signal,-1.7233525079357577
IRDM,2024-12-26,2024-12-30,27.642873622295134,27.80865361451491,322,8.742678069135575,0.000982212431990127,2,signal,-7.061609554213021
AVNT,2024-12-16,2024-12-31,45.125093555585984,38.14511945666892,209,-1502.323272972569,-0.15929384440152336,10,time,-0.07845365127604964
LUMN,2024-12-27,2025-01-03,5.635630114555358,5.664330076217651,1581,0.711546734055517,7.985995819677165e-05,4,signal,-7.743005946690232
AYI,2024-12-30,2025-01-03,294.0421496181853,293.7232261607521,29,-51.86177000953536,-0.006081906621899925,3,signal,-4.792181229227694
RBC,2024-12-26,2025-01-06,302.9026061096191,302.2274687805176,29,-63.45091297347891,-0.007223320209846742,6,signal,-0.5589938232060376
INVA,2024-12-26,2025-01-06,17.79778068733215,17.442539085388184,501,-222.11454308925923,-0.02490998227050426,6,signal,-1.703657988369656
EPAC,2024-12-26,2025-01-07,42.17052729415893,40.878675683434814,211,-316.38914443346914,-0.03555740737384125,7,signal,-0.35056756389666077
RPM,2025-01-03,2025-01-08,115.8728969776876,118.23029978338953,74,131.13871622114306,0.015293868195428594,3,signal,-0.5730353277910325
CVNA,2025-01-03,2025-01-08,37.677639389038085,40.649308628082274,229,635.670078001318,0.07367372038198851,3,signal,-0.6833794433381257
EHC,2025-01-06,2025-01-10,89.60149674247717,90.81676014908257,96,73.36490538014425,0.008529073644527766,3,signal,-0.7295438399708445
WEC,2025-01-07,2025-01-10,86.99717147833539,88.41480384012185,99,96.93113992554136,0.01125441674542418,2,signal,-0.30403698634525256
YETI,2024-12-26,2025-01-13,39.05902045822143,37.78217969512939,228,-334.91917807239497,-0.037608310352960285,10,signal,-3.6405665270095255
VSEC,2024-12-27,2025-01-13,96.91526253786135,91.09355245186421,91,-572.5476232359023,-0.06491993065605633,9,signal,-4.882046795093956
COLM,2024-12-27,2025-01-14,83.3847175503281,80.62297539522042,106,-336.2067070719848,-0.038037682211457875,10,signal,-9.796110041281565
MKC,2024-12-30,2025-01-15,73.28296663941258,68.70894506211387,120,-591.480162786303,-0.0672598501750834,10,time,-3.742799280773923
RLI,2025-01-08,2025-01-15,71.50683047239437,70.9346048149232,121,-112.32783872842454,-0.0129823855924903,4,signal,-0.2575812679576188
GILD,2025-01-10,2025-01-15,86.27288105322816,87.20789753654387,100,50.131453684127656,0.005810800922852899,3,signal,-0.8003438311862254
AIZ,2025-01-13,2025-01-15,192.747798069087,202.56545697466038,44,388.49253379041653,0.04580792027932418,2,signal,-0.6253062499372675
T,2025-01-14,2025-01-15,20.1540418269867,20.543713695265655,422,121.50539633774329,0.014286339283457485,1,signal,-0.750022958694629
TAP,2024-12-31,2025-01-16,53.138621230206034,50.387805125290264,163,-490.5700438411354,-0.05663737788314539,10,signal,-2.268235811200711
LAZ,2025-01-06,2025-01-16,46.3465827761485,46.504711295607144,186,-13.763947124058813,-0.0015966595871406734,7,signal,-0.5964106008941883
MCY,2025-01-10,2025-01-16,47.45923875570117,50.66642297557179,183,542.022221994266,0.06240871415550538,4,signal,-0.041721591466753694
NFLX,2025-01-13,2025-01-16,83.23615287780761,86.00990467071533,102,239.7649382017138,0.02824057296938258,3,signal,-0.28613278128693764
NATL,2025-01-15,2025-01-16,32.032,32.66730076217652,269,127.3856252629202,0.014783732213757459,1,signal,-1.5915859103021717
FDS,2025-01-08,2025-01-17,446.55920466159677,446.82603616470516,19,-37.36600038018989,-0.004403966099965802,6,signal,-0.2671171077323038
VSXY,2025-01-15,2025-01-17,36.64661061096191,36.71325,235,-27.43866168498791,-0.003186113546183842,2,signal,-1.3929363250836388
FOUR,2025-01-16,2025-01-17,102.32222122192381,108.17171878051758,85,452.47733022995146,0.05202450303577938,1,signal,-4.7263939845353775
URBN,2025-01-16,2025-01-21,54.83477877807616,57.39255076217651,158,359.79817831945525,0.04152845531602983,2,signal,-4.632185461663852
VCEL,2025-01-17,2025-01-21,56.84679091644286,59.38055862808228,153,343.20949868004936,0.03946043921943284,1,signal,-3.7679789208397096
QDEL,2025-01-15,2025-01-22,41.18113938903808,43.93601954269409,209,531.2962365722763,0.06172940559782942,4,signal,-1.4001107531840375
SHAK,2025-01-15,2025-01-22,121.12099999999998,120.42945304870605,71,-91.97503895801432,-0.0106952806195102,4,signal,-1.7024163834627473
FUN,2025-01-16,2025-01-22,44.844799236297604,45.364589847564694,194,57.08782488014238,0.006561901124963753,3,signal,-3.440686135104457
DIS,2025-01-17,2025-01-22,104.9628649734179,107.42027809983782,83,159.895787305153,0.018353684126520962,2,signal,-2.4096397496418547
CNK,2025-01-15,2025-01-23,29.250290518594788,28.58531235420477,294,-238.01274844217286,-0.027677235241727403,5,signal,-0.9659454326099279
IDCC,2025-01-16,2025-01-24,173.24187656864385,172.18710350578223,50,-95.91727565238395,-0.011073220580634674,5,signal,-5.583328043351614
GME,2025-01-17,2025-01-24,27.63761061096191,28.271699237823487,315,155.70933595547802,0.01788560375923208,4,signal,-4.747127258450746
PPC,2025-01-22,2025-01-24,37.97285652050734,39.513406925646834,233,313.81249594011666,0.0354683547653768,2,signal,-2.6861992509781913
FOXA,2025-01-22,2025-01-24,47.019708122148806,47.592484068301424,188,63.2141475471805,0.007151160207183472,2,signal,-9.967775636052409
ACI,2025-01-21,2025-01-27,18.912507979312597,18.95281123128942,463,-25.16870132100271,-0.00287429071327523,4,signal,-7.317092518619759
WRB,2025-01-24,2025-01-28,54.889637325721324,58.47819291163199,159,525.5166256404485,0.06021420747789305,2,signal,-3.8481963724708095
