symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
ACN,2025-10-07,2025-11-05,244.3440558856706,238.22758347099625,29,-212.36414387891443,-0.029969632314249647,21,signal,0.09693946061339838
CMS,2025-10-07,2025-11-05,71.16015381663576,70.67891749331827,100,-83.58340015923744,-0.011745814992841877,21,signal,0.09578163532765684
ISRG,2025-10-07,2025-11-05,449.68923022460933,537.462,15,1279.573375497437,0.18969743095075087,21,signal,0.09320889205274721
KRMN,2025-11-05,2025-11-07,84.9248363342285,64.61532030487061,81,-1675.3526800974068,-0.2435490878022372,2,stop,0.08380294454392276
NXT,2025-11-05,2025-11-13,101.75165152740477,89.88327259902303,68,-839.6277042314514,-0.12134904990089788,6,stop,0.08721872168083422
COST,2025-11-05,2025-11-19,936.8053882481527,872.5804196196153,7,-481.2390320374473,-0.07338603514735104,10,stop,0.08656722756340754
CRWD,2025-11-05,2025-11-21,133.1029712219238,123.0250001656325,52,-557.3511312075301,-0.0805263089648802,12,stop,0.07937932544386053
KO,2025-10-07,2025-12-05,64.56970599982021,68.91116689246661,110,440.85345814572463,0.06206871548132552,42,signal,0.10627171501875086
UGI,2025-11-05,2025-12-05,32.35726540461008,35.774127120708165,214,694.7581122439445,0.1003339804581335,21,signal,0.10135281964014184
DE,2025-11-05,2025-12-05,464.2881824220451,476.6178127166921,14,139.68311429520165,0.02148959565318106,21,signal,0.09718324775071799
CTAS,2025-11-05,2025-12-05,181.08196164184443,182.54197885456037,38,20.93637973604725,0.0030425855589340622,21,signal,0.09227354239252189
ROIV,2025-11-05,2025-12-05,19.84982992362976,21.16881053352356,350,425.7519030628206,0.06128183533214261,21,signal,0.09001484233661408
SNPS,2025-11-05,2025-12-05,416.9164999999999,464.5150309753418,16,726.3192343664564,0.10888259914851903,21,signal,0.08821882924852875
ACT,2025-11-05,2025-12-05,35.69962160799398,37.261671470430215,194,267.6514461695934,0.03864597347528291,21,signal,0.08426373697962902
BXMT,2025-11-05,2025-12-05,17.309665562660836,18.16383377990132,401,306.9592720225158,0.04422294966433824,21,signal,0.0823547313315585
IBOC,2025-11-05,2025-12-05,66.51541814213537,67.11684177052065,104,27.803669774778214,0.004019263293697668,21,signal,0.07912423135800281
PGR,2025-11-05,2025-12-05,197.08969499099499,212.5554632625946,35,505.45793815879745,0.07327453308315018,21,signal,0.07721121539604457
INVH,2025-11-05,2025-12-05,27.844968362223046,26.38826778333043,249,-396.47863364486824,-0.057183892204263814,21,signal,0.07629735357138727
INTC,2025-11-05,2025-12-05,37.457418167114255,41.1188398475647,185,641.0214915515434,0.09250453461461015,21,signal,0.07599401069927687
SPNT,2025-11-05,2025-12-05,19.129110610961913,21.778199237823486,363,924.4957878629783,0.13313846127169957,21,signal,0.07451744411120119
AMP,2025-11-05,2025-12-05,446.1482375534991,466.6721180241457,15,273.62744372553715,0.040887373402467016,21,signal,0.07400099989916294
TMUS,2025-11-05,2025-12-11,201.5577017776201,191.4623431317918,34,-376.64889777546216,-0.05496147584736879,25,stop,0.07596590838252458
AM,2025-12-05,2026-01-06,17.649518928773396,16.597835577498422,400,-454.92069501626145,-0.06443811540305217,20,stop,0.07708187333487838
TTD,2025-12-05,2026-01-07,39.67963938903808,39.72023832321167,178,-28.10633529905256,-0.003979389997950904,21,signal,0.10252311168989969
CDE,2025-12-05,2026-01-07,16.427982677389988,18.640387105324024,430,913.6354064952179,0.12933623958598064,21,signal,0.09417736734412116
PM,2025-12-05,2026-01-07,144.51835919190333,152.22282244822094,48,334.20529450643033,0.04817803316581925,21,signal,0.09410858382918891
MDLZ,2025-12-05,2026-01-07,54.32730105438151,51.90884660891963,130,-348.9258259006167,-0.04940508294224676,21,signal,0.09297018244596741
PINS,2025-12-05,2026-01-07,26.826799236297603,27.112859390258787,263,39.76849494483062,0.005636565363720298,21,signal,0.08758596475844256
CMCSA,2025-12-05,2026-01-07,24.62393667478564,26.43309839569559,287,482.59599123808584,0.06828798966802033,21,signal,0.08481495556315949
GEN,2025-12-05,2026-01-07,26.711621459960934,25.80211714437893,264,-274.76820679251364,-0.03896388931884694,21,signal,0.08467953649513214
WMT,2025-12-05,2026-01-07,113.88586568504084,113.35396101228982,62,-68.20026284864983,-0.009658830205817542,21,signal,0.07995478498338089
AXON,2025-12-05,2026-01-07,551.5710395507812,619.1701880493164,12,776.0675451544197,0.1172510715613466,21,signal,0.07955316993666141
ARMK,2025-12-05,2026-01-07,37.24173543014456,38.19865300994402,189,145.21183904415588,0.02063052647319274,21,signal,0.07749052330672725
BHF,2025-12-05,2026-01-07,65.60554091644286,64.98495304870606,107,-101.33585898351515,-0.01443573346732836,21,signal,0.07715479982045322
KMI,2025-12-05,2026-01-07,27.12315214817769,26.11712634484758,260,-296.1728898862953,-0.04199830806314332,21,signal,0.07666785288161276
AMT,2025-12-05,2026-01-07,173.86054961771453,173.40853830944368,40,-52.80736112354944,-0.007593350136023172,21,signal,0.0766198437366029
AJG,2025-12-05,2026-01-07,242.7294650172037,256.6589851357596,29,367.7504208020321,0.05224355021041529,21,signal,0.07576969593995392
CAH,2025-12-05,2026-01-07,198.54796946292768,206.92875222086136,35,257.84818338034705,0.037104841583886175,21,signal,0.07524145203668445
CSGP,2025-12-05,2026-01-07,67.87780755615233,68.19174213409424,104,-2.7288868135057456,-0.0003865666442158208,21,signal,0.07444677618670881
HIMS,2026-01-07,2026-01-21,35.52549168014526,28.256121257569934,203,-1508.0513643486813,-0.20911250213804888,9,stop,0.076505626085514
DLTR,2026-01-07,2026-01-22,134.134,125.34831944355291,53,-500.0224768179658,-0.07033553278852461,10,stop,0.08541133332705315
INTC,2026-01-07,2026-01-26,40.22018030548095,43.99840776419209,179,638.6148969481147,0.08870375422088232,12,stop,0.08696243696783862
CVNA,2026-01-07,2026-01-28,88.48840152740478,80.05875338969969,81,-716.9322980248256,-0.10002458934978835,14,stop,0.11228005141675967
MARA,2026-01-07,2026-02-03,10.30028996181488,8.545252719007909,701,-1263.3079207558285,-0.17496120072249832,18,stop,0.09766826099739208
ALB,2026-01-07,2026-02-04,158.82235005551223,161.7494465354261,45,95.65501447964363,0.013383928569836383,19,stop,0.13713841527251783
AMKR,2026-01-07,2026-02-04,49.786552662670644,42.932303018231494,145,-1027.476783628004,-0.1423285285818642,19,stop,0.09302517807792751
FLEX,2026-01-07,2026-02-04,62.06199999999999,56.327983722620765,116,-699.4789834555502,-0.09716076240994131,19,stop,0.07403385841163101
AA,2026-01-07,2026-02-05,61.393174684887924,55.56639587619012,117,-715.9437950067583,-0.09967195484690822,20,stop,0.12749204849337437
NEO,2026-01-07,2026-02-05,12.832819694519042,11.29378631084717,424,-678.1243570425622,-0.12462965558289409,20,stop,0.0727669355839908
KMX,2025-12-05,2026-02-06,38.93890152740478,45.7741796951294,181,1198.852679104959,0.17009969991081378,42,signal,0.08770165848434153
GMED,2026-01-07,2026-02-06,93.50341366577148,87.59232030487061,77,-490.0151175787151,-0.06805989692071594,21,signal,0.11448982559678383
MP,2026-01-07,2026-02-06,60.46040152740478,58.95098832321167,119,-215.14505977953837,-0.029902905590201343,21,signal,0.10281104091071427
MCHP,2026-01-07,2026-02-06,71.90923356615463,73.09164848377644,100,81.99127124969851,0.01140205049943533,21,signal,0.09559246258533692
TPR,2026-01-07,2026-02-06,131.45265886715956,143.93785642222758,54,637.0229484096062,0.08974121458255037,21,signal,0.09117288860397571
ALGT,2026-01-07,2026-02-06,93.84374999999999,101.52836725616456,77,554.1063961528604,0.07668264496063043,21,signal,0.08402070009973123
SMCI,2026-01-07,2026-02-06,30.660629159927364,31.808160152435303,235,232.96936951835252,0.03233329016361844,21,signal,0.0738002935034511
AMTM,2026-02-06,2026-02-10,36.36633183288574,32.14419189221311,190,-834.7490874972224,-0.12080999178510643,2,stop,0.07113836032258469
BAC,2026-02-06,2026-02-12,54.72793914903588,51.123221862491356,126,-487.53749382324156,-0.07070145978887112,4,stop,0.06852028382877472
NEO,2026-02-06,2026-02-17,11.441430305480957,9.370320761347088,605,-1284.4990476895678,-0.1855658659026101,6,stop,0.0764966749172936
WMT,2026-02-06,2026-02-20,126.61102234012188,120.74611179277235,54,-350.098382664815,-0.051206468938109664,9,stop,0.08772422899377423
