symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
CLS,2025-02-05,2025-02-25,135.18505305480954,103.30710014399854,87,-2825.253946561298,-0.2402202208009022,13,stop,0.18495364063209488
ALK,2025-02-05,2025-03-04,75.61554091644287,66.91380500445726,155,-1403.9991879021181,-0.11979097374701385,18,stop,0.15053575711951378
VEON,2025-03-07,2025-03-11,45.61556969451904,38.31577441314835,232,-1742.2326848604473,-0.164628518111924,2,stop,0.11992244625642791
WBD,2025-03-07,2025-04-03,10.75073977088928,9.219622180954472,986,-1558.9088858870161,-0.14706369315119577,19,stop,0.1259578243429769
TPR,2025-03-07,2025-04-03,75.56269626364333,62.26824728139131,140,-1909.4636877560451,-0.18049946621183457,19,stop,0.11726619446582537
C,2025-03-07,2025-04-03,67.80315086394683,63.24630567936023,156,-761.9771368473981,-0.07203896520599742,19,stop,0.11384956136993821
XOM,2025-03-07,2025-04-04,103.5359575423546,104.72065618203398,102,67.73382474757793,0.006413782430096886,20,stop,0.11897934418537509
LLYVA,2025-03-07,2025-04-07,67.02695908355712,60.96896878051758,158,-1007.7208593865566,-0.09515544506127468,21,signal,0.1293214730969475
GCMG,2025-03-07,2025-04-07,12.184934857596502,11.40702792162502,870,-728.0915533399972,-0.06868209413510268,21,signal,0.12052208535885903
LLYVK,2025-03-07,2025-04-07,68.04798336029052,62.2776601524353,155,-944.9012840787393,-0.08958586302785919,21,signal,0.11845211941841098
HROW,2025-03-07,2025-04-07,24.72470076370239,22.257720685958862,428,-1106.1386642253676,-0.10452851001383266,21,signal,0.11748600552701723
FMC,2025-04-07,2025-05-06,33.041445545171115,33.94258968150801,286,209.8336378052767,0.02220496216689961,20,stop,0.11961414118581043
SERV,2025-03-07,2025-05-07,7.507499999999999,6.203790038108826,1412,-1889.2393200248612,-0.1782202047267993,42,signal,0.11192784031325029
NVDA,2025-04-07,2025-05-07,87.32722005587556,112.65285308415993,108,2681.1737473069024,0.28428344369086506,21,signal,0.15080083725473803
FSM,2025-04-07,2025-05-07,5.1551500954627985,6.063930171489716,1838,1618.7861059108275,0.17084514690167704,21,signal,0.13740024589971048
DHR,2025-04-07,2025-05-07,175.0246995544726,189.76427054900415,54,746.6903227407349,0.07900369836069528,21,signal,0.13534474887984996
MSFT,2025-04-07,2025-05-07,347.15561009926694,428.37736762627856,27,2140.6389772328394,0.2283786370614241,21,signal,0.12538196471566526
V,2025-04-07,2025-05-07,298.94964007717743,344.4084365584103,31,1359.3624399789608,0.14668156575911376,21,signal,0.12440238116118339
TDG,2025-04-07,2025-05-07,1130.8677312647449,1306.7485546478192,8,1358.2942613463435,0.15013849805264676,21,signal,0.1221433121861964
XOM,2025-04-07,2025-05-07,95.87651113210092,100.06937229293668,98,362.89365232277044,0.03862256154868936,21,signal,0.12176179066678518
EPD,2025-04-07,2025-05-07,25.85369799747631,27.705825416905064,366,628.871671586765,0.06645968445444533,21,signal,0.11992663725724526
DOCS,2025-05-07,2025-05-16,57.15709847259521,48.421531219482425,179,-1610.9129750943932,-0.15745225121352033,7,stop,0.2684346417341625
VFC,2025-05-07,2025-05-23,11.923303385681365,11.239194170590471,890,-660.3937584936003,-0.062232372605116805,12,stop,0.28032381630001635
CAVA,2025-05-07,2025-05-30,94.42433183288573,81.4595983442061,112,-1501.297651181704,-0.1419596311027738,16,stop,0.2723247759128563
SOUN,2025-05-07,2025-06-06,9.059050190925596,9.725264657020569,1171,725.1460580798504,0.06835746197712982,21,signal,0.3317008845023641
MDB,2025-05-07,2025-06-06,172.39222122192382,227.4223439025879,61,3295.8657623390204,0.31341661407273236,21,signal,0.3059210221926365
RIOT,2025-05-07,2025-06-06,8.008,9.24075,1325,1576.2572656250015,0.14855496066433582,21,signal,0.29096996946408227
NCLH,2025-05-07,2025-06-06,17.347329923629758,19.630349618911744,611,1338.4416283160613,0.1262773871292854,21,signal,0.2792252747144813
CVNA,2025-06-06,2025-06-16,69.62555575561522,57.7540377026753,166,-2023.5345280732183,-0.17507891900169922,6,stop,0.1796819433507327
CORZ,2025-05-07,2025-07-07,9.019010229110716,14.134203970637406,1176,5947.397390288129,0.5607389921461455,40,stop,0.3413659515341331
AAL,2025-05-07,2025-07-09,10.510499999999999,11.698290038108826,1009,1142.4584755806777,0.1077273262940446,42,signal,0.2871876181194046
IREN,2025-05-07,2025-07-09,6.546539961814879,17.352630838394166,1621,17419.82192126718,1.6415301842287366,42,signal,0.2768533234430311
HOOD,2025-06-06,2025-07-09,74.6745984725952,92.81709365844726,155,2747.1837231062896,0.2373466522492101,21,signal,0.16631145195512317
MRNA,2025-06-06,2025-07-09,26.236209083557124,32.797171829223636,441,2828.300268382591,0.24444763620228896,21,signal,0.16364769882001662
VFC,2025-06-06,2025-07-09,12.232497137820836,12.176510050579704,947,-110.80809613588997,-0.009565471701633094,21,signal,0.15452858907201728
SNDK,2025-06-06,2025-07-09,39.76972954177856,46.07387893295288,291,1772.0562476663602,0.1531199844743817,21,signal,0.149621081379289
LUNR,2025-06-06,2025-07-09,10.980970267295836,10.789200190544129,1055,-259.73625555560403,-0.022420195748051597,21,signal,0.14471803225311639
ACHR,2025-06-06,2025-07-09,9.66965984725952,10.45953026676178,772,570.930626935683,0.07648122642357488,21,signal,0.14459248413494558
GOOG,2025-07-09,2025-08-07,175.6700924817827,196.82210813233164,78,1577.2212416230657,0.11510658908038428,21,signal,0.11639974498619927
GOOGL,2025-07-09,2025-08-07,174.81387426358327,196.17682108828276,78,1593.9666667329464,0.1168984451171613,21,signal,0.1138683480146004
GLPI,2025-07-09,2025-08-07,43.57053181815781,42.09346296830936,315,-532.7370835966047,-0.03881588693645017,21,signal,0.10352249973489815
HD,2025-07-09,2025-08-07,355.7284507060316,375.41009462854583,38,678.4443072487562,0.050189400155490775,21,signal,0.09880665139003565
UMH,2025-07-09,2025-08-07,15.857737794357174,15.788860666533898,867,-128.3104719867617,-0.009332581096665998,21,signal,0.09851511140212428
NJR,2025-07-09,2025-08-07,43.73943458995438,44.767626370807236,314,253.37417633359942,0.018448435285358708,21,signal,0.09785235842278076
MSI,2025-07-09,2025-08-07,411.7149015322316,438.46115244651077,33,812.486755717967,0.05980063069785407,21,signal,0.09610785262450852
NVDA,2025-07-09,2025-08-07,160.98643493210946,180.94470948753968,85,1623.7929690223934,0.1186649465368764,21,signal,0.09607963532224958
LOW,2025-07-09,2025-08-07,218.74314936339096,234.93361302492707,62,933.4888488450498,0.06883082647106274,21,signal,0.0946797576754052
HTGC,2025-07-09,2025-08-07,16.17868517890163,16.927633220899803,850,566.2549090988684,0.04117653805807573,21,signal,0.09179641508529683
TPR,2025-08-07,2025-08-14,110.56360662437694,94.27766443962497,131,-2200.5439424759693,-0.1519310546686559,5,stop,0.11587021999492164
IBKR,2025-08-07,2025-08-20,64.01145781730581,59.97334827979062,227,-987.0122424760505,-0.06792645724719629,9,stop,0.11767662017835684
DUOL,2025-08-07,2025-08-29,446.44599999999997,295.5340236146627,32,-4888.5416462199655,-0.3421845563503177,16,stop,0.09241789802998039
